BIKE_SPEED,BIKE_COST,OCC_HOUR,OCC_DOW,OCC_DOY,OCC_DAY,OCC_YEAR,REPORT_DAY,BIKE_MAKE,BIKE_MODEL,BIKE_TYPE,BIKE_COLOUR,PREMISES_TYPE,LOCATION_TYPE,HOOD_140,NEIGHBOURHOOD_140,OCC_HOUR_BIN,SEASON,COST_CATEGORY,x,y,IS_NIGHT,IS_WEEKEND
18.0,150.0,12,4,296,23,2014,24,175,10645,3,136,3,35,69,111,2,0,4,0.3737197147904692,-0.9275416835791965,0,0
27.0,1500.0,11,4,296,23,2014,24,564,5724,3,86,0,0,72,79,2,0,2,0.3737197147904692,-0.9275416835791965,0,0
8.0,1000.0,18,4,296,23,2014,24,406,8940,7,81,3,35,83,71,0,0,1,0.3737197147904692,-0.9275416835791965,0,0
21.0,150.0,9,0,297,24,2014,24,412,8643,4,37,2,34,47,52,2,0,4,0.38963044953078774,-0.9209712877166347,0,0
32.0,955.700012207031,11,2,298,25,2014,25,322,1527,1,217,5,27,69,111,2,0,1,0.4054257283599973,-0.9141279881853337,0,1
16.0,100.0,22,0,297,24,2014,25,338,5598,3,181,3,35,93,136,1,0,4,0.38963044953078774,-0.9209712877166347,1,0
1.0,3500.0,9,2,298,25,2014,25,376,10645,8,217,5,36,106,93,2,0,0,0.4054257283599973,-0.9141279881853337,0,1
0.0,500.0,14,2,298,25,2014,25,549,4172,4,14,3,35,78,121,0,0,4,0.4054257283599973,-0.9141279881853337,0,1
32.0,1900.0,13,2,298,25,2014,25,38,2181,1,217,5,36,75,6,0,0,2,0.4054257283599973,-0.9141279881853337,0,1
5.0,100.0,13,3,299,26,2014,26,780,10645,7,217,3,35,74,23,0,0,4,0.42110087079608916,-0.9070138128026362,0,1
10.0,150.0,18,2,298,25,2014,26,992,10645,3,227,3,35,113,66,0,0,4,0.4054257283599973,-0.9141279881853337,0,1
21.0,530.0,18,4,289,16,2014,26,406,1434,3,181,0,0,16,77,0,0,1,0.25951179706979943,-0.965739937654855,0,0
24.0,760.0,13,2,298,25,2014,26,915,1042,3,37,0,0,25,33,0,0,1,0.4054257283599973,-0.9141279881853337,0,1
5.0,125.0,20,3,299,26,2014,27,378,10645,4,255,4,30,88,107,1,0,4,0.42110087079608916,-0.9070138128026362,1,1
7.0,2200.0,10,2,298,25,2014,27,776,6539,4,11,4,30,92,32,2,0,0,0.4054257283599973,-0.9141279881853337,0,1
15.0,500.0,3,4,296,23,2014,27,780,5971,3,37,3,35,89,59,3,0,4,0.3737197147904692,-0.9275416835791965,1,0
27.0,1500.0,12,4,296,23,2014,27,564,5724,3,86,0,0,72,79,2,0,2,0.3737197147904692,-0.9275416835791965,0,0
12.0,500.0,19,1,300,27,2014,27,776,128,3,217,5,36,76,123,1,0,4,0.4366512319560638,-0.8996308696522434,0,0
18.0,0.0,8,6,295,22,2014,28,880,3853,3,11,2,45,76,123,2,0,3,0.35769823883312546,-0.9338372288229252,0,0
12.0,750.0,18,6,295,22,2014,28,780,10645,3,267,5,27,121,12,0,0,1,0.35769823883312546,-0.9338372288229252,0,0
18.0,439.0,19,1,300,27,2014,28,566,3419,3,11,1,19,92,32,1,0,4,0.4366512319560638,-0.8996308696522434,0,0
32.0,3000.0,0,3,299,26,2014,28,776,11304,1,11,0,0,69,111,3,0,0,0.42110087079608916,-0.9070138128026362,1,1
21.0,420.0,14,2,298,25,2014,28,410,3788,7,37,5,36,76,123,0,0,4,0.4054257283599973,-0.9141279881853337,0,1
27.0,350.0,17,1,300,27,2014,28,564,3407,7,11,0,0,81,88,0,0,4,0.4366512319560638,-0.8996308696522434,0,0
10.0,2850.0,18,5,301,28,2014,28,1105,847,10,11,0,0,76,123,0,0,0,0.45207220393230374,-0.8919813464595487,0,0
2.0,1300.0,16,6,302,29,2014,29,780,10645,1,254,5,36,140,84,0,0,2,0.46735921715800205,-0.8840675099433637,0,0
50.0,1700.0,16,0,297,24,2014,29,1185,1332,1,11,4,30,105,56,0,0,2,0.38963044953078774,-0.9209712877166347,0,0
20.0,3995.0,7,3,299,26,2014,29,888,10784,5,11,0,0,85,104,2,0,0,0.42110087079608916,-0.9070138128026362,0,1
21.0,200.0,8,6,302,29,2014,29,776,3338,5,11,0,0,16,77,2,0,4,0.46735921715800205,-0.8840675099433637,0,0
10.0,1400.0,13,5,294,21,2014,29,1082,1154,4,136,3,35,39,112,0,0,2,0.341570769167856,-0.9398560579418953,0,0
18.0,450.0,19,1,300,27,2014,29,412,4000,4,11,3,35,79,95,1,0,4,0.4366512319560638,-0.8996308696522434,0,0
1.0,500.0,22,5,301,28,2014,29,765,10645,4,257,3,35,92,32,1,0,4,0.45207220393230374,-0.8919813464595487,1,0
12.0,400.0,10,4,303,30,2014,30,780,10645,3,57,1,19,126,11,2,0,4,0.48250774176121763,-0.8758917051442433,0,0
3.0,1000.0,17,4,303,30,2014,30,776,3830,8,171,5,36,75,6,0,0,1,0.48250774176121763,-0.8758917051442433,0,0
6.0,200.0,13,4,303,30,2014,30,1105,10645,7,255,3,35,48,8,0,0,4,0.48250774176121763,-0.8758917051442433,0,0
24.0,500.0,19,6,302,29,2014,30,406,393,3,81,5,18,75,6,1,0,4,0.46735921715800205,-0.8840675099433637,0,0
1.0,100.0,20,1,293,20,2014,30,780,10645,3,193,3,35,88,107,1,0,4,0.3253420847119795,-0.9455963874271428,1,0
1.0,900.0,18,6,302,29,2014,30,636,10546,4,11,5,36,90,128,0,0,1,0.46735921715800205,-0.8840675099433637,0,0
1.0,250.0,16,4,303,30,2014,30,780,5825,0,11,1,2,92,32,0,0,4,0.48250774176121763,-0.8758917051442433,0,0
1.0,543.0,14,1,300,27,2014,30,920,10645,11,217,5,36,74,23,0,0,1,0.4366512319560638,-0.8996308696522434,0,0
24.0,700.0,16,6,302,29,2014,30,412,10645,4,37,3,35,94,3,0,0,1,0.46735921715800205,-0.8840675099433637,0,0
1.0,500.0,21,6,302,29,2014,30,324,10645,1,171,5,36,67,89,1,0,4,0.46735921715800205,-0.8840675099433637,1,0
50.0,934.0,9,5,294,21,2014,30,780,10645,1,11,5,36,76,123,2,0,1,0.341570769167856,-0.9398560579418953,0,0
1.0,750.0,10,1,300,27,2014,31,175,10645,7,11,0,0,77,62,2,0,1,0.4366512319560638,-0.8996308696522434,0,0
10.0,30.0,10,1,300,27,2014,31,1105,10645,7,254,0,0,77,62,2,0,4,0.4366512319560638,-0.8996308696522434,0,0
10.0,2300.0,0,0,290,17,2014,31,182,9134,4,37,1,19,62,117,3,0,0,0.27609697309746883,-0.9611297838723007,1,0
0.0,129.0,17,4,303,30,2014,1,176,103,7,37,4,30,60,116,0,0,4,0.48250774176121763,-0.8758917051442433,0,0
21.0,4000.0,14,2,298,25,2014,1,613,6747,3,11,5,36,74,23,0,0,0,0.4054257283599973,-0.9141279881853337,0,1
21.0,2400.0,13,0,297,24,2014,1,776,8957,10,11,5,36,30,140,0,0,0,0.38963044953078774,-0.9209712877166347,0,0
18.0,100.0,16,2,305,1,2014,1,1025,10645,3,193,5,36,74,23,0,0,4,0.5123714121284235,-0.858763958275803,0,1
30.0,1100.0,16,3,299,26,2014,1,410,8295,10,11,4,30,17,85,0,0,2,0.42110087079608916,-0.9070138128026362,0,1
18.0,150.0,20,5,301,28,2014,1,176,10645,3,255,4,30,107,15,1,0,4,0.45207220393230374,-0.8919813464595487,1,0
18.0,150.0,20,5,301,28,2014,1,176,10645,3,227,4,30,107,15,1,0,4,0.45207220393230374,-0.8919813464595487,1,0
24.0,175.0,18,6,302,29,2014,1,176,5119,3,134,0,0,76,123,0,0,4,0.46735921715800205,-0.8840675099433637,0,0
21.0,1500.0,17,0,304,31,2014,2,412,1706,3,255,1,19,80,120,0,0,2,0.4975132889071803,-0.8674563547295971,0,0
20.0,650.0,15,0,304,31,2014,2,412,5949,3,11,1,19,80,120,0,0,1,0.4975132889071803,-0.8674563547295971,0,0
24.0,650.0,0,4,275,2,2014,2,776,1774,10,193,1,19,13,58,3,0,1,0.021516097436222233,-0.9997685019798909,1,0
24.0,600.0,0,4,275,2,2014,2,741,5525,10,1,1,19,13,58,3,0,1,0.021516097436222233,-0.9997685019798909,1,0
10.0,1500.0,9,1,258,15,2014,3,412,3316,4,255,1,19,83,71,2,0,2,-0.26781430516217486,-0.9634705485641486,0,0
1.0,600.0,20,4,303,30,2014,3,410,7214,5,255,1,19,83,71,1,0,1,0.48250774176121763,-0.8758917051442433,1,0
10.0,1500.0,9,1,258,15,2014,3,412,3316,4,255,1,19,83,71,2,0,2,-0.26781430516217486,-0.9634705485641486,0,0
16.0,0.0,8,1,307,3,2014,3,776,10761,5,11,1,19,103,83,2,0,4,0.5416278206559811,-0.8406184056344783,0,0
15.0,300.0,16,3,306,2,2014,3,749,10645,3,274,5,27,76,123,0,0,4,0.5270777086423724,-0.8498170915275277,0,1
6.0,0.0,22,0,304,31,2014,3,1091,10645,5,217,3,35,72,79,1,0,3,0.4975132889071803,-0.8674563547295971,1,0
21.0,200.0,12,0,304,31,2014,3,629,10645,3,11,3,35,67,89,2,0,4,0.4975132889071803,-0.8674563547295971,0,0
6.0,500.0,22,0,304,31,2014,3,423,10645,5,135,3,35,72,79,1,0,4,0.4975132889071803,-0.8674563547295971,1,0
28.0,1400.0,0,3,285,12,2014,3,150,10098,10,136,1,19,77,62,3,0,2,0.19245158197082995,-0.9813064702716093,1,1
0.0,0.0,10,1,203,22,2013,4,1082,1233,7,233,4,30,55,70,2,2,3,-0.9383773917408642,-0.3456123126707333,0,0
21.0,900.0,12,2,284,11,2014,4,150,4220,3,255,3,35,84,110,2,0,1,0.17553149042142777,-0.9844738167520923,0,1
26.0,1200.0,9,1,300,27,2014,4,522,3927,3,255,3,35,105,56,2,0,2,0.4366512319560638,-0.8996308696522434,0,0
26.0,1100.0,9,1,300,27,2014,4,522,5653,3,37,3,35,105,56,2,0,2,0.4366512319560638,-0.8996308696522434,0,0
26.0,4800.0,9,1,300,27,2014,4,780,4463,4,255,3,35,105,56,2,0,0,0.4366512319560638,-0.8996308696522434,0,0
26.0,3500.0,9,1,300,27,2014,4,780,8396,3,31,3,35,105,56,2,0,0,0.4366512319560638,-0.8996308696522434,0,0
12.0,0.0,12,3,299,26,2014,4,629,10645,5,136,5,27,136,133,2,0,3,0.42110087079608916,-0.9070138128026362,0,1
18.0,1200.0,21,1,307,3,2014,4,636,1505,4,37,3,35,94,3,1,0,2,0.5416278206559811,-0.8406184056344783,1,0
30.0,1100.0,8,5,294,21,2014,4,322,10645,1,255,5,36,75,6,2,0,2,0.341570769167856,-0.9398560579418953,0,0
18.0,500.0,10,6,295,22,2014,4,846,5402,3,230,1,19,91,27,2,0,4,0.35769823883312546,-0.9338372288229252,0,0
18.0,1200.0,21,1,307,3,2014,4,32,6789,4,217,3,35,94,3,1,0,2,0.5416278206559811,-0.8406184056344783,1,0
1.0,0.0,5,5,308,4,2014,4,1025,5500,0,254,5,36,35,87,3,0,3,0.5560174366570446,-0.8311706263658079,1,0
35.0,955.700012207031,13,1,307,3,2014,4,322,1527,1,11,4,15,77,62,0,0,1,0.5416278206559811,-0.8406184056344783,0,0
18.0,1300.0,12,3,236,24,2014,4,412,3304,4,55,1,19,76,123,2,2,2,-0.6050560696488494,-0.7961828637826154,0,1
18.0,700.0,5,2,242,30,2014,4,749,11095,3,255,3,35,101,43,3,2,1,-0.5197438121555157,-0.8543221697498269,1,1
21.0,100.0,19,5,308,4,2014,4,186,10645,3,37,5,27,131,73,1,0,4,0.5560174366570446,-0.8311706263658079,0,0
18.0,0.0,19,5,308,4,2014,4,846,10645,3,193,5,27,131,73,1,0,3,0.5560174366570446,-0.8311706263658079,0,0
1.0,0.0,5,5,308,4,2014,4,992,8159,3,217,5,36,35,87,3,0,3,0.5560174366570446,-0.8311706263658079,1,0
21.0,200.0,21,5,308,4,2014,5,1111,10527,3,254,5,27,76,123,1,0,4,0.5560174366570446,-0.8311706263658079,1,0
5.0,250.0,21,5,308,4,2014,5,176,10645,3,11,5,36,72,79,1,0,4,0.5560174366570446,-0.8311706263658079,1,0
27.0,800.0,17,5,308,4,2014,5,267,2542,5,217,5,36,69,111,0,0,1,0.5560174366570446,-0.8311706263658079,0,0
21.0,0.0,10,6,309,5,2014,5,1117,10535,3,14,4,30,69,111,2,0,3,0.5702422926917867,-0.8214765533024145,0,0
10.0,1300.0,21,6,309,5,2014,6,776,2512,5,217,4,20,75,6,1,0,2,0.5702422926917867,-0.8214765533024145,1,0
18.0,150.0,16,4,310,6,2014,6,1116,10645,3,11,5,36,74,23,0,0,4,0.5842981736283683,-0.8115390590073611,0,0
4.0,1250.0,17,6,309,5,2014,6,780,490,8,254,5,36,77,62,0,0,2,0.5702422926917867,-0.8214765533024145,0,0
18.0,200.0,15,6,309,5,2014,6,888,11050,4,37,5,36,70,19,0,0,4,0.5702422926917867,-0.8214765533024145,0,0
24.0,0.0,23,4,247,4,2014,6,1105,10645,5,11,5,36,87,49,1,0,4,-0.4443781781046134,-0.8958392907349089,1,0
0.0,460.0,12,0,297,24,2014,6,176,9381,4,11,2,45,75,6,2,0,4,0.38963044953078774,-0.9209712877166347,0,0
10.0,250.0,14,1,300,27,2014,6,175,10918,7,96,5,36,79,95,0,0,4,0.4366512319560638,-0.8996308696522434,0,0
21.0,473.350006103516,12,5,294,21,2014,7,1105,7833,10,37,5,36,87,49,2,0,4,0.341570769167856,-0.9398560579418953,0,0
15.0,0.0,17,6,309,5,2014,7,175,6282,3,217,1,19,76,123,0,0,4,0.5702422926917867,-0.8214765533024145,0,0
20.0,2800.0,18,0,311,7,2014,7,410,3315,5,11,5,27,62,117,0,0,0,0.5981809144059158,-0.801361088174677,0,0
0.0,100.0,17,0,283,10,2014,7,797,2831,4,86,3,35,73,90,0,0,4,0.15855938510313475,-0.9873494423939864,0,0
27.0,600.0,9,1,258,15,2014,7,549,1553,1,11,3,35,94,3,2,0,1,-0.26781430516217486,-0.9634705485641486,0,0
21.0,300.0,21,6,309,5,2014,7,741,10645,3,37,4,30,79,95,1,0,4,0.5702422926917867,-0.8214765533024145,1,0
1.0,1000.0,13,2,312,8,2014,8,324,8565,1,146,1,19,77,62,0,0,1,0.6118864012687242,-0.7909456567567774,0,1
24.0,750.0,18,2,312,8,2014,8,1082,960,3,55,5,36,103,83,0,0,1,0.6118864012687242,-0.7909456567567774,0,1
21.0,850.0,11,2,312,8,2014,8,1082,6305,3,218,5,36,140,84,2,0,1,0.6118864012687242,-0.7909456567567774,0,1
0.0,1500.0,20,3,313,9,2014,9,250,6696,1,217,5,27,121,12,1,0,2,0.6254105729852457,-0.780295851070776,1,1
21.0,100.0,21,2,312,8,2014,9,277,3856,3,230,3,35,107,15,1,0,4,0.6118864012687242,-0.7909456567567774,1,1
0.0,0.0,16,3,313,9,2014,9,1116,10645,4,254,3,35,135,124,0,0,3,0.6254105729852457,-0.780295851070776,0,1
0.0,800.0,21,2,312,8,2014,9,780,10645,4,37,3,35,107,15,1,0,1,0.6118864012687242,-0.7909456567567774,1,1
0.0,300.0,19,6,232,20,2014,10,780,10645,3,218,1,19,23,13,1,2,4,-0.6584015846980489,-0.7526668275320083,0,0
1.0,700.0,12,0,311,7,2014,10,1105,7700,5,86,5,27,89,59,2,0,1,0.5981809144059158,-0.801361088174677,0,0
10.0,0.0,12,5,308,4,2014,10,1025,10645,7,37,5,27,24,45,2,0,3,0.5560174366570446,-0.8311706263658079,0,0
0.0,140.0,19,6,232,20,2014,10,780,10645,3,205,1,19,23,13,1,2,4,-0.6584015846980489,-0.7526668275320083,0,0
0.0,200.0,19,6,232,20,2014,10,780,10645,3,11,1,19,23,13,1,2,4,-0.6584015846980489,-0.7526668275320083,0,0
7.0,629.400024414063,12,0,311,7,2014,11,1105,2184,7,136,1,19,74,23,2,0,1,0.5981809144059158,-0.801361088174677,0,0
9.0,400.0,19,1,314,10,2014,11,741,2954,7,11,5,36,74,23,1,0,4,0.6387494220515268,-0.7694148268839381,0,0
1.0,1300.0,8,5,315,11,2014,11,780,10645,1,11,5,27,75,6,2,0,2,0.6518989958787125,-0.7583058084785625,0,0
32.0,1000.0,21,1,314,10,2014,11,322,10564,1,217,5,27,76,123,1,0,1,0.6387494220515268,-0.7694148268839381,1,0
21.0,0.0,14,5,315,11,2014,11,412,4267,7,11,5,36,72,79,0,0,3,0.6518989958787125,-0.7583058084785625,0,0
21.0,250.0,17,5,315,11,2014,11,449,1471,4,24,3,35,85,104,0,0,4,0.6518989958787125,-0.7583058084785625,0,0
27.0,1500.0,13,5,315,11,2014,11,1027,6154,5,11,3,35,94,3,0,0,2,0.6518989958787125,-0.7583058084785625,0,0
30.0,221.479995727539,17,2,298,25,2014,11,1105,10645,3,255,1,6,76,123,0,0,4,0.4054257283599973,-0.9141279881853337,0,1
21.0,0.0,7,5,308,4,2014,11,768,5983,10,37,3,35,78,121,2,0,3,0.5560174366570446,-0.8311706263658079,0,0
1.0,800.0,17,5,315,11,2014,12,780,10632,10,11,4,30,73,90,0,0,1,0.6518989958787125,-0.7583058084785625,0,0
18.0,0.0,13,5,315,11,2014,12,1117,10645,4,37,3,35,66,98,0,0,3,0.6518989958787125,-0.7583058084785625,0,0
21.0,2000.0,14,0,311,7,2014,12,571,5400,7,11,1,19,75,6,0,0,2,0.5981809144059158,-0.801361088174677,0,0
0.0,300.0,7,5,315,11,2014,12,672,10453,3,217,6,10,19,2,2,0,4,0.6518989958787125,-0.7583058084785625,0,0
18.0,900.0,6,5,315,11,2014,12,1082,6749,3,11,5,36,75,6,3,0,1,0.6518989958787125,-0.7583058084785625,0,0
32.0,1595.0,8,5,315,11,2014,12,322,10645,1,274,1,19,73,90,2,0,2,0.6518989958787125,-0.7583058084785625,0,0
10.0,0.0,7,0,304,31,2014,12,1025,2287,3,254,1,19,76,123,2,0,4,0.4975132889071803,-0.8674563547295971,0,0
1.0,550.0,21,5,315,11,2014,12,1105,10645,5,11,5,36,94,3,1,0,1,0.6518989958787125,-0.7583058084785625,1,0
21.0,600.0,8,6,316,12,2014,12,780,10645,3,21,3,35,92,32,2,0,1,0.6648553979642866,-0.7469720876965551,0,0
18.0,750.0,2,6,316,12,2014,12,915,6752,3,217,3,35,92,32,3,0,1,0.6648553979642866,-0.7469720876965551,1,0
0.0,2350.0,20,6,316,12,2014,13,324,6665,1,11,5,36,61,35,1,0,0,0.6648553979642866,-0.7469720876965551,1,0
1.0,1400.0,15,2,312,8,2014,13,324,10645,1,37,5,27,61,35,0,0,2,0.6118864012687242,-0.7909456567567774,0,1
21.0,0.0,16,0,283,10,2014,13,1025,10645,7,37,4,29,105,56,0,0,3,0.15855938510313475,-0.9873494423939864,0,0
1.0,100.0,14,6,316,12,2014,13,1105,10645,7,136,5,36,73,90,0,0,4,0.6648553979642866,-0.7469720876965551,0,0
0.0,800.0,20,4,317,13,2014,13,769,10525,4,255,3,35,84,110,1,0,1,0.6776147890466887,-0.7354170229639858,1,0
18.0,800.0,14,0,297,24,2014,13,846,2194,3,37,5,36,59,135,0,0,1,0.38963044953078774,-0.9209712877166347,0,0
7.0,600.0,16,6,295,22,2014,14,776,6811,2,136,1,5,75,6,0,0,1,0.35769823883312546,-0.9338372288229252,0,0
1.0,6000.0,12,0,318,14,2014,14,376,3613,8,217,1,2,75,6,2,0,3,0.690173388242972,-0.7236440382959124,0,0
0.0,300.0,2,2,312,8,2014,14,780,10535,0,217,3,35,128,0,3,0,4,0.6118864012687242,-0.7909456567567774,1,1
3.0,1750.0,22,0,318,14,2014,14,324,6379,1,11,5,36,74,23,1,0,2,0.690173388242972,-0.7236440382959124,1,0
18.0,500.0,9,0,318,14,2014,14,1082,10645,3,171,3,35,38,9,2,0,4,0.690173388242972,-0.7236440382959124,0,0
1.0,300.0,13,0,318,14,2014,14,776,4756,5,217,0,0,33,5,0,0,4,0.690173388242972,-0.7236440382959124,0,0
24.0,3000.0,10,0,318,14,2014,15,1082,4573,3,217,5,27,32,25,2,0,0,0.690173388242972,-0.7236440382959124,0,0
18.0,700.0,12,6,316,12,2014,15,522,3667,3,136,2,34,107,15,2,0,1,0.6648553979642866,-0.7469720876965551,0,0
3.0,0.0,19,0,318,14,2014,15,1188,6080,11,37,0,0,92,32,1,0,3,0.690173388242972,-0.7236440382959124,0,0
0.0,1600.0,19,2,319,15,2014,16,780,10645,1,254,0,0,72,79,1,0,2,0.7025274741691566,-0.711656622281775,0,1
18.0,250.0,15,2,319,15,2014,16,564,4363,3,37,5,36,67,89,0,0,4,0.7025274741691566,-0.711656622281775,0,1
1.0,0.0,20,2,319,15,2014,16,749,2204,0,136,0,0,80,120,1,0,3,0.7025274741691566,-0.711656622281775,1,1
18.0,400.0,9,4,317,13,2014,17,176,10645,3,217,4,20,90,128,2,0,4,0.6776147890466887,-0.7354170229639858,0,0
3.0,0.0,0,1,321,17,2014,17,780,1992,7,136,5,36,74,23,3,0,3,0.7266075247685652,-0.6870527672236675,1,0
18.0,300.0,9,4,317,13,2014,17,176,10645,3,217,4,20,90,128,2,0,4,0.6776147890466887,-0.7354170229639858,0,0
3.0,1300.0,23,3,320,16,2014,17,253,3259,4,37,5,27,118,129,1,0,2,0.7146733860429608,-0.6994583270516471,1,1
18.0,500.0,9,4,317,13,2014,17,780,10645,3,255,4,20,90,128,2,0,4,0.6776147890466887,-0.7354170229639858,0,0
3.0,1300.0,23,3,320,16,2014,17,253,3259,4,37,5,27,118,129,1,0,2,0.7146733860429608,-0.6994583270516471,1,1
2.0,2000.0,18,4,317,13,2014,17,776,2567,1,11,1,3,76,123,0,0,2,0.6776147890466887,-0.7354170229639858,0,0
7.0,499.989990234375,20,1,321,17,2014,18,985,5213,3,11,3,35,10,40,1,0,4,0.7266075247685652,-0.6870527672236675,1,0
0.0,0.0,10,5,322,18,2014,18,412,3180,3,230,1,19,63,134,2,0,3,0.7383263540031063,-0.6744436188329457,0,0
1.0,400.0,10,2,305,1,2014,19,679,3810,4,217,3,35,94,3,2,0,4,0.5123714121284235,-0.858763958275803,0,1
0.0,3000.0,8,6,323,19,2014,19,422,10645,1,217,5,36,92,32,2,0,0,0.749826401204568,-0.661634618242279,0,0
3.0,1950.0,7,6,323,19,2014,19,776,2134,7,246,5,36,83,71,2,0,2,0.749826401204568,-0.661634618242279,0,0
18.0,700.0,0,1,321,17,2014,20,176,3062,3,254,3,35,9,100,3,0,1,0.7266075247685652,-0.6870527672236675,1,0
1.0,0.0,9,4,324,20,2014,20,250,10772,1,217,0,0,71,101,2,0,3,0.7611042586607742,-0.6486295610349818,0,0
1.0,0.0,17,6,323,19,2014,20,776,10645,5,37,3,35,82,34,0,0,3,0.749826401204568,-0.661634618242279,0,0
21.0,0.0,17,1,321,17,2014,21,888,4606,3,86,0,0,87,49,0,0,3,0.7266075247685652,-0.6870527672236675,0,0
1.0,150.0,14,0,325,21,2014,21,1105,10645,4,254,3,35,79,95,0,0,4,0.7721565844991641,-0.6354323008901775,0,0
0.0,900.0,11,4,324,20,2014,21,780,10645,4,254,4,30,108,20,2,0,1,0.7611042586607742,-0.6486295610349818,0,0
1.0,800.0,20,4,324,20,2014,21,636,10645,7,37,3,35,94,3,1,0,1,0.7611042586607742,-0.6486295610349818,1,0
1.0,600.0,9,0,325,21,2014,21,326,10645,1,119,5,36,74,23,2,0,1,0.7721565844991641,-0.6354323008901775,0,0
10.0,350.0,15,2,326,22,2014,22,1082,10645,7,205,5,36,87,49,0,0,4,0.7829801036770624,-0.622046748440868,0,1
18.0,600.0,8,5,322,18,2014,23,1082,10645,10,11,6,42,64,46,2,0,1,0.7383263540031063,-0.6744436188329457,0,0
18.0,1000.0,17,2,326,22,2014,23,985,3499,5,265,3,35,97,105,0,0,1,0.7829801036770624,-0.622046748440868,0,1
21.0,500.0,9,4,317,13,2014,23,749,8220,7,11,5,27,72,79,2,0,4,0.6776147890466887,-0.7354170229639858,0,0
30.0,220.0,14,3,327,23,2014,24,776,4394,7,246,3,35,80,120,0,0,4,0.7935716089521472,-0.6084768701151264,0,1
1.0,600.0,17,4,317,13,2014,26,985,7354,0,155,3,35,65,28,0,0,1,0.6776147890466887,-0.7354170229639858,0,0
24.0,600.0,22,3,327,23,2014,26,749,8155,3,136,5,36,97,105,1,0,1,0.7935716089521472,-0.6084768701151264,1,1
1.0,700.0,17,5,329,25,2014,26,780,10645,1,254,5,27,31,39,0,0,1,0.8140460935082175,-0.5808002734538013,0,0
10.0,500.0,12,5,329,25,2014,26,629,10645,10,232,1,19,74,23,2,0,4,0.8140460935082175,-0.5808002734538013,0,0
30.0,1500.0,15,4,331,27,2014,27,150,409,10,255,5,27,75,6,0,0,2,0.8335557718385695,-0.5524353131676203,0,0
12.0,800.0,8,4,331,27,2014,27,749,10535,4,232,3,35,49,86,2,0,1,0.8335557718385695,-0.5524353131676203,0,0
1.0,429.0,16,3,320,16,2014,27,776,9342,5,230,0,0,74,23,0,0,4,0.7146733860429608,-0.6994583270516471,0,1
21.0,0.0,16,4,331,27,2014,27,776,10645,3,11,5,36,76,123,0,0,4,0.8335557718385695,-0.5524353131676203,0,0
18.0,100.0,14,1,328,24,2014,28,176,10645,3,119,1,19,104,68,0,0,4,0.8039279618328208,-0.594726686960764,0,0
21.0,400.0,7,0,332,28,2014,28,449,10009,3,230,3,35,49,86,2,0,4,0.8429415373547832,-0.5380051715382992,0,0
21.0,1500.0,13,2,333,29,2014,30,564,4508,3,37,0,0,72,79,0,0,2,0.8520775211013093,-0.5234156073655503,0,1
7.0,396.0,20,3,334,30,2014,30,920,5473,1,230,4,30,94,3,1,0,4,0.8609610158889945,-0.5086709438521042,1,1
21.0,2500.0,20,3,334,30,2014,1,412,10645,5,31,0,0,83,71,1,0,0,0.8609610158889945,-0.5086709438521042,1,1
18.0,0.0,7,1,335,1,2014,1,780,6853,3,39,3,35,59,135,2,3,3,0.8695893893466109,-0.49377555015997737,0,0
21.0,200.0,7,0,332,28,2014,1,1105,10645,3,136,4,15,75,6,2,0,4,0.8429415373547832,-0.5380051715382992,0,0
8.0,1000.0,16,6,309,5,2014,1,1105,5325,7,11,4,30,94,3,0,0,1,0.5702422926917867,-0.8214765533024145,0,0
18.0,400.0,22,2,319,15,2014,1,412,6970,3,136,2,34,121,12,1,0,4,0.7025274741691566,-0.711656622281775,1,1
20.0,3000.0,10,6,239,27,2014,1,150,2530,5,230,5,27,16,77,2,2,0,-0.5631507242749187,-0.8263541987239094,0,0
1.0,1299.0,19,0,332,28,2014,2,324,5113,1,227,5,27,73,90,1,0,2,0.8429415373547832,-0.5380051715382992,0,0
21.0,800.0,18,1,335,1,2014,2,776,3162,10,11,5,27,76,123,0,3,1,0.8695893893466109,-0.49377555015997737,0,0
24.0,600.0,11,2,326,22,2014,2,410,4881,3,255,5,36,76,123,2,0,1,0.7829801036770624,-0.622046748440868,0,1
15.0,500.0,23,2,333,29,2014,2,741,10645,3,136,3,35,66,98,1,0,4,0.8520775211013093,-0.5234156073655503,1,1
21.0,3275.0,6,4,254,11,2014,2,776,8527,5,255,0,0,76,123,3,0,0,-0.33346877891818705,-0.9427611433904206,0,0
24.0,500.0,0,6,337,3,2014,3,1117,7537,0,11,3,35,83,71,3,3,4,0.8860706215341378,-0.4635502709028512,1,0
10.0,900.0,17,6,337,3,2014,3,780,68,3,228,5,36,62,117,0,3,1,0.8860706215341378,-0.4635502709028512,0,0
1.0,1000.0,19,6,337,3,2014,3,776,9196,5,37,1,1,75,6,1,3,1,0.8860706215341378,-0.4635502709028512,0,0
10.0,0.0,0,6,337,3,2014,3,985,3133,10,230,3,35,83,71,3,3,3,0.8860706215341378,-0.4635502709028512,1,0
21.0,0.0,21,1,307,3,2014,4,846,10645,10,217,3,35,94,3,1,0,3,0.5416278206559811,-0.8406184056344783,1,0
